assemblage_code,analyst_id,analysis_order,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_B,034b1,6,93,other,no,,0,,,Absent,3,Orthogonal,2,1,0,0,2,25.8,19.1,2.9,0,0,0,0,0,0,0,0,0,0,2.8,3.8,4,0,0,Plain,,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,INDET,OVERSHOT,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Left part (proximal) and distal end broken
chert_condition_A,034b1,6,92,complete,yes,Minor edge damage on left lateral. All measurements can be taken.,0,,,Absent,7,Multidirectional,3,1,1,2,4.4,39.3,24.5,5.2,34.9,22.5,6,18.8,22.3,22.6,4.9,3.8,2.3,14.3,4,3.7,4.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,HINGE,Flat,25,No,Indeterminate,Indeterminate,FLAKE,"Probably a Levallois flake, but not completely characteristic"
chert_condition_B,034b1,6,92,complete,yes,minor edge damage on both laterals and distal end,0,,,Absent,7,Centripetal,5,1,1,0,27.4,55.3,41.8,16.5,43.2,43.8,16.2,37.8,40.8,35.1,14.9,13.8,6.3,34.6,16.2,15.9,16.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,15,No,Indeterminate,Indeterminate,FLAKE,Looks similar to Levallois but EPA is too low. Bulbar scar present.
chert_condition_A,034b1,6,91,complete,yes,Minor redge damage prox re and distal end; measurements not affected,0,,,Absent,7,Centripetal,3,2,1,1,14.8,49.5,44.2,8.3,47.7,44.4,8.2,38.6,33.3,20.3,7,7.8,5.9,37.7,4.9,4.2,5.7,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,26,No,Levallois point,Levallois non-Nubian,CONVFLAKE,
chert_condition_B,034b1,6,91,complete,yes,Minor edge damage. All measurements can be taken.,0,,,Absent,7,Bidirectional,5,0,2,0,19.6,57.2,39.2,13.2,50.9,39,12.5,29.8,38.3,28.3,12.2,9.2,6.6,21.4,11.6,11.6,12.1,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,OVOID,FEATHER,Pointed,27,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,6,90,proximal,yes,"Distal end (ca 5mm) broken, either during knapping or transport",0,,,Absent,5,Bidirectional,3,0,2,0,9.9,45.9,36.8,5.8,0,0,0,0,0,0,0,0,0,24.2,5.6,4.1,5.8,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,,0,No,Levallois debordant,Levallois non-Nubian,FLAKE,Partial Levallois debordant (dos limitŽ); distal end potentially broken during transport
chert_condition_B,034b1,6,89,complete,yes,Minor edge damage. Measurements can still be taken.,0,,,Absent,5,UnidirectionalConvergent,5,0,0,0,5.2,42,28,9.5,35.9,27.3,8.2,27.8,25.9,11.7,6.8,4.3,3.1,20.2,7.2,7.7,7.7,0,0,Plain,No,Yes,No,Hertzian,CONCAVE,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,18,No,Indeterminate,Indeterminate,CONVFLAKE,Number likely 89 (was difficult to read); bulbar scar present
chert_condition_A,034b1,6,89,complete,yes,Minor edge damage on laterals and distal end. All measurements can be taken.,0,,,Absent,5,Centripetal,2,0,1,2,11.4,67.7,29.2,6.4,67.7,29,6.5,23.3,24.6,25,4.8,5.8,3.5,19.3,5.4,5.4,5.4,0,0,Facetted,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,PARALLEL,FEATHER,Pointed,20,No,Levallois blade,Levallois non-Nubian,ELONG,Distal profile angle estimated (affected by transport damage)
chert_condition_B,034b1,6,88,medial,no,,0,,,Absent,3,UnidirectionalConvergent,1,1,0,0,1.4,21.1,18.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,TRAPEZOIDAL,INDET,FEATHER,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Platform broken during percussion. Also a small 90¡ distal break.
chert_condition_B,034b1,6,87,complete,yes,Minor edge damage on both laterals and distal. All measurements broadly preserved.,0,,,Absent,5,Other,2,0,1,1,19.3,51.1,43.6,19.7,41.6,40.3,19.8,40.3,40.9,23.6,15.4,8.5,3.8,17.6,2,1.6,2.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,DIAMOND,FEATHER,Pointed,20,No,Core tablet (partial),Platform (laminar?),FLAKE,Bulbar scar present. Partial core tablet from a unidirectional (laminar?) platform core
chert_condition_A,034b1,6,87,complete,yes,Some removals on lateral left - all measurements cant still be taken,0,,,Absent,8,Multidirectional,1,4,1,0,27,60.8,37.5,18.3,51.4,41.6,18.2,21.1,33.8,33.1,16.3,17.1,11.6,10.8,2.8,6.8,7.1,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,FEATHER,Pointed,40,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,6,86,complete,yes,"1 larger sliver broken off (distal right, only small effect on measurements)",0,,,Absent,3,Bidirectional,2,0,1,0,21.8,72,39.8,9.3,61.2,37.8,9,33.2,36.2,32.1,8.1,7,6.1,11,8.8,5.7,8.8,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,DIVERGENT,FEATHER,Irreg,20,No,Levallois debordant,Levallois non-Nubian,FLAKE,Unclear whether distal right end broken or step fracture
chert_condition_B,034b1,6,86,complete,no,,0,,,Absent,10,Multidirectional,6,2,0,2,44.8,88.4,43.4,12.5,84.2,42.9,12.4,30,41.6,36.3,12.3,11.8,6.4,21.8,10.7,10.1,10.7,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,OVERSHOT,Rounded,55,No,Indeterminate,Laminar,ELONG,"Elongated flake, potentially from a laminar platform core"
chert_condition_B,034b1,6,83,other,no,,0,,,Indeterminate,2,Indeterminate,0,0,0,0,2.6,32.9,16.1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,INDET,AXIAL,,0,No,Indeterminate (broken),Indeterminate (broken),FLAKE,"Indeterminate broken flake (""angular debris"" - no clearly distinguishalbe dorsal/proximal)"
chert_condition_B,034b1,6,80,left,no,,0,,,Absent,4,Unidirectional,4,0,0,0,4.8,39.9,16.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cortical,,Yes,Indet,Hertzian,CONCAVE,0,INDET,INDET,FEATHER,,0,No,indeterminate (broken),indeterminate (broken),FLAKE,Siret/longitudinal break (left half of flake is preserved)
chert_condition_A,034b1,6,79,complete,yes,"left edge with many small breaks (many slivers in bag), but doesnt greatly affect measurements",0,,,Absent,5,Orthogonal,4,1,0,0,30.8,60.1,53.6,14.2,57.3,57.5,14,35.4,57.1,35.6,12.4,7.9,4.9,18.3,8.6,8,9.3,0,0,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,DIAMOND,HINGE,Rounded,40,No,Levallois debordant,Levallois non-Nubian,FLAKE,Partial Levallois debordant (partial core edge; dos limitŽ)
chert_condition_B,034b1,6,79,complete,no,,1,DistalLeft,,Absent,9,Orthogonal,6,3,0,0,69.7,69.3,58.5,20.2,63.1,52.7,20.3,37.8,48.8,37.5,18.3,18,11.8,26.7,15.3,12.2,14.8,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,DIAMOND,FEATHER,Pointed,42,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,6,78,complete,yes,"Minor damage on both laterals, more marked damage on distal end (affecting length measure)",0,,,Absent,6,Centripetal,2,1,2,1,18.5,61.2,50.8,7.9,57.4,50,7.9,35.2,41.4,24.8,7.2,6,4.6,27.2,6.3,6,7.2,0,0,Dihedral,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,DIAMOND,FEATHER,Pointed,15,No,Levallois flake,Levallois non-Nubian,CONVFLAKE,Convergen flake from a recurrent bidirectional Levallois system
chert_condition_B,034b1,6,77,complete,yes,Minor edge damage on distal end. Measurements can still be taken.,0,,,Absent,5,Unidirectional,5,0,0,0,3.3,34.7,30.9,5,25.4,30.5,5,28,17,25.8,3.5,2.3,1.8,30.6,3.2,3.3,5,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,12,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,6,76,complete,no,,0,,,Absent,4,Bidirectional,3,0,1,0,4.8,38,21.7,6.2,31.4,31.4,6.2,19.6,18.3,18.2,5.8,4.9,4.4,20.3,6.3,5.4,6.3,0,0,Plain,No,Yes,No,Hertzian,TWISTED,0,TRAPEZOIDAL,PARALLEL,HINGE,Rounded,50,No,Indeterminate,Indeterminate,FLAKE,ÊVentral plane form is convex!
chert_condition_B,034b1,6,75,complete,yes,marked damage on distal edge - potentially affects lenght measurements and distal edge assessment,0,,,Absent,5,Bidirectional,4,0,1,0,45.4,78.4,55.4,19.9,65.2,60.1,19.9,32.3,46.3,56.3,19.5,16.6,7.8,18.9,8.9,14,16.5,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,10,No,Core management flake,Indeterminate,FLAKE,Both shattered bulb and bulbar scar present.
chert_condition_A,034b1,6,74,proximal,no,,0,,,Absent,6,Centripetal,4,1,0,1,19.2,61.1,41.5,9.1,0,0,0,0,0,0,0,0,0,13.9,4.9,3.7,5.3,0,0,Facetted,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,CRUSHED,,0,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,6,71,proximal,yes,1 bigger breakon prox right (sliver still in bag),0,,,Absent,2,Subcentripetal,1,1,0,0,7,45.8,27.2,7.2,0,0,0,0,0,0,0,0,0,34.8,3.9,6.2,7.1,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRIANGULAR,INDET,FEATHER,,0,No,Levallois flake,Levallois non-Nubian,FLAKE,Prox fragment of a Levallois flake with facetted chapeau platform
chert_condition_B,034b1,6,70,complete,yes,Minor edge damage on lateral left. All measurements can be taken.,0,,,Absent,5,Centripetal,3,1,0,1,45.6,66.5,63,17.9,57.2,58.3,18.5,47.5,59,24.8,13.5,12.1,7.7,39.2,18.2,17,18.1,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,TRIANGULAR,DIAMOND,FEATHER,Pointed,30,No,Indeterminate,Indeterminate,CONVFLAKE,Looks lika a Levallois point but EPA too low (also within condition B)
chert_condition_B,034b1,6,69,complete,yes,Some distal edge damage. Potentially a minor effect on technological max length.,5,ProxRight,,Absent,8,Centripetal,4,2,1,1,38.2,68.5,43.3,10.6,46.7,66,10.9,60.6,51.2,35.1,9.9,10.8,5.4,38,9.9,10.2,10.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Irreg,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,6,67,complete,yes,marked damage (slivers in bag) on laterals but measures still preserved,15,ProxRight,,Partial,5,Multidirectional,2,2,1,0,54.2,66.6,51.7,19.3,53.3,48.3,19.7,44.9,43.1,34.5,20,19.2,12.4,15.2,12.7,11.8,13.1,0,0,Crushed,No,Yes,No,Hertzian,FLAT,0,RIGHTTRIANGLE,SQUARE,FEATHER,Flat,27,No,Core management flake,Indeterminate,FLAKE,Transport damage on distal end potentially affects distal angle and termination
chert_condition_B,034b1,6,66,complete,yes,Minor distal edge damage. All measurements can be taken.,8,ProxLeft,,Absent,12,Multidirectional,5,4,0,2,133.4,93.8,84.4,18.4,80.8,90,18.3,69.1,87.2,74.5,17.6,17.7,7.5,47.2,12.3,3.8,12.3,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Rounded,35,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,6,64,complete,yes,Minor edge damage along left and right lateral. All measurements can be taken.,3,Left,,Absent,8,Multidirectional,4,2,1,1,60.9,73.9,70.5,17.2,66.6,63.8,15.3,50.5,58.7,63,15.7,13.6,5.2,12.5,2.2,1.9,2.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,RIGHTTRIANGLE,SQUARE,FEATHER,Irreg,25,No,Core management flake,Indeterminate,FLAKE,
chert_condition_A,034b1,6,63,distal,yes,Minor edge damage. Does not affect measurements.,0,,,Indeterminate,5,Centripetal,1,2,1,1,42.4,87.8,56.8,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dihedral,,Indeterminate,Indet,Hertzian,VERY_CONCAVE,0,TRAPEZOIDAL,OVOID,FEATHER,Rounded,40,No,Indeterminate,Indeterminate,FLAKE,Platform broken/shattered during percussion (only remnant left) - hence classified as distal
chert_condition_B,034b1,6,63,complete,no,,35,Left,,Indeterminate,3,Unidirectional,3,0,0,0,6.9,53.4,19.7,8.4,52.9,19.6,8.5,11.6,14.7,18.3,7.1,7.7,7.8,5.2,0,0,0,0,0,Crushed,Indeterminate,No,No,Hertzian,TWISTED,0,RIGHTTRIANGLE,PARALLEL,FEATHER,Pointed,45,No,Core preparation flake,Indeterminate,ELONG,Lateral core preparation flake (convexities)
chert_condition_B,034b1,6,62,complete,yes,Minor edge damage on both laterals. Measurements not affected.,0,,,Absent,4,Multidirectional,1,0,1,2,24.6,68.3,47.2,9.4,62.4,59.8,9.4,34.2,54.7,27.7,9.3,8.8,4.6,11.5,1.9,0.3,2,0,0,Plain,No,Yes,No,Hertzian,CONCAVE,0,RIGHTTRIANGLE,AMORPH,FEATHER,Rounded,40,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,6,62,proximal,yes,"Large (14mm) peice broken of distal right end, affecting lenght measures (classified now as ""prox"")",2,DistalLeft,,Absent,7,Orthogonal,5,2,0,0,11.4,50.5,28.9,7.7,0,0,0,0,0,0,0,0,0,13.3,4.2,3.6,4.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,PARALLEL,HINGE,,0,No,Indeterminate (informal),Indeterminate,FLAKE,Might need to be taken out of the comparative analyses for the LINEAR MEASUREMENTS
chert_condition_A,034b1,6,60,complete,no,,0,,,Absent,9,Centripetal,2,2,1,4,64.3,85.2,54.2,15.6,82.3,52.5,15.3,46.7,46,39.9,15.2,14,8.6,31.6,5.9,5.9,8.9,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,FEATHER,Flat,25,No,Levallois flake,Levallois non-Nubian,FLAKE,Large central thick Levallois flake; distal left either damaged or originally broken as such
chert_condition_B,034b1,6,60,complete,yes,Potential distal edge damage (or during knapping?); potentially affects distal end,25,Other,,Absent,3,Orthogonal,2,1,0,0,4.2,50.2,20.5,4.4,47.5,22.8,4.2,14,19.2,15.8,3.1,3,3.5,6.3,2.2,2,2.3,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,AMORPH,OVERSHOT,Irreg,20,No,Indeterminate,Laminar,FLAKE,"Elongated flake (length:width >2:1), but due to non-parallel laterals assessed as ""flake"""
chert_condition_A,034b1,6,59,complete,no,,3,Distal,,Absent,8,Bidirectional,5,0,3,0,7.4,58.5,24.4,7.7,56.4,24,7.8,23.7,20.2,15.2,6.2,4.1,2.8,11,6.6,6.6,6.7,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,AXIAL,Flat,75,No,Indeterminate,Indeterminate,ELONG,
chert_condition_B,034b1,6,59,proximal,no,,0,,,Absent,4,Orthogonal,3,0,0,1,12.4,53.4,34.4,7.1,0,0,0,0,0,0,0,0,0,24.1,6.8,5.5,6.8,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,DIVERGENT,FEATHER,,0,No,Levallois flake,Levallois,FLAKE,Although in chert condition B appearance of Levallois flake; distal end broken along crystal inclusion
chert_condition_A,034b1,6,57,complete,yes,Minor edge damage. Does not affect measurements.,0,,,Absent,7,Centripetal,2,1,2,2,14.9,53.7,37.9,6.8,49.5,47.3,7,41,38.3,29.6,3.8,5.3,5.5,10.5,0.2,0.2,0.2,0,0,Linear,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,45,No,Levallois core rejuvenation flake,Levallois non-Nubian,FLAKE,Levallois core maintenance/rejuvenation flake (maintenance of lateral convexity)
chert_condition_A,034b1,6,56,complete,no,,0,,,Absent,10,Centripetal,5,2,1,3,9.3,48,29.1,8.9,47.5,29.1,9.5,29.1,24.1,24.1,6.4,5.5,5.5,22.5,2.6,4.4,4.9,0,0,Dihedral,No,Yes,No,Hertzian,CONCAVE,0,TRAPEZOIDAL,AMORPH,FEATHER,Rounded,45,No,Levallois rejuvenation flake,Levallois non-Nubian,FLAKE,Levallois rejuvenation (maintenance of convexities)
chert_condition_B,034b1,6,55,proximal,yes,"Large damage (>10 mm) on distal edge, either transport or during knapping (hence ""proximal"")",45,Other,Mesial and Distal right,Absent,5,Multidirectional,2,2,1,0,54.7,77.6,55,18.1,0,0,0,0,0,0,0,0,0,22.4,4.4,9.6,10.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,INDET,AXIAL,,0,No,Indeterminate,Indeterminate,FLAKE,Distal and broken (transport? knapping?). Tech. dim. might thus be affected if transport damage
chert_condition_B,034b1,6,54,complete,yes,Minor edge damage on lateral right. All measurements can be taken.,0,,,Absent,8,Orthogonal,6,0,0,1,74.9,93.7,51.6,18.3,81.2,47.1,18.2,44.9,47,26.2,17.8,15.7,11.5,38,10,9,10.8,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,Irreg,63,No,Core management flake,Indeterminate,FLAKE,Main removal surface rejuvenation flake
chert_condition_A,034b1,6,53,complete,no,,0,,,Absent,6,Centripetal,1,1,1,3,16.9,66.6,31.3,11.9,62.7,30.9,11.2,28.1,30.4,20.5,9.6,5.6,6.7,19.3,8.6,5.4,9.5,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,AXIAL,Irreg,62,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_A,034b1,6,51,complete,no,,0,,,Absent,11,Centripetal,5,4,1,1,90.4,90,56.2,19.1,83.9,59.8,19.1,52.2,48.4,39.9,16.1,17,11.6,30.1,8.3,4.3,9.9,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,DOMED,AMORPH,FEATHER,Pointed,55,No,Levallois debordant,Levallois non-Nubian,FLAKE,"large partial Levallois debordant (dos limitŽ), rejuvenation of removal surface"
chert_condition_B,034b1,6,51,complete,yes,Minor lateral edge damage (1 sliver in bag). All measurements can be taken.,3,DistalLeft,,Absent,5,Bidirectional,4,0,1,0,8.2,66.5,23.3,5.4,37.7,59.8,5.4,31.3,43.3,18,3.6,5.3,4.5,16.3,4.6,3.2,5,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,20,No,Core management flake,Indeterminate,FLAKE,Both shattered bulb and bublar scar present. Distal 75% width difficult to measure
chert_condition_B,034b1,6,50,complete,yes,Marked damage on distal end either during knapping or transport (slivers in bag),30,Distal,,Absent,5,Orthogonal,4,0,0,1,27.2,57.1,52.5,11.9,51.5,48,11.7,28.1,49.7,33.1,11.7,8.2,5.5,12,5.2,5.1,5.5,0,0,Dihedral,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,OVERSHOT,Irreg,20,No,Indeterminate,Indeterminate,FLAKE,Damage on distal end might affect length measures and distprofangle
chert_condition_A,034b1,6,47,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,5.3,38.2,34.2,5.1,33,36.1,5.2,34,35.4,25.8,4.9,2.9,1.9,34.2,2.6,3.5,3.6,0,0,ChapeauDeGendarme,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,14,No,Levallois flake,Levallois non-Nubian,FLAKE,
chert_condition_B,034b1,6,47,complete,yes,Some minor edge damage on distal end. Could affect the length measurements to small degree.,10,Left,,Absent,7,Multidirectional,3,0,1,3,43.8,80,55.3,9.8,77.7,55.1,9.6,37.7,48.9,51.5,9.6,9.3,8.3,17.4,5.3,4.3,5.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,6,46,complete,yes,Minor edge damage on laterals but all measurements can be taken,0,,,Absent,5,Bidirectional,4,0,1,0,9.4,63.4,25.8,6.4,61,26.8,6.4,26.3,24.9,15.1,6,6.2,4.5,5.6,1.9,1.4,2.3,0,0,Plain,No,Yes,No,Hertzian,FLAT,0,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,20,No,Indeterminate,Indeterminate,ELONG,Elongated convergent flake with bulbar scar
chert_condition_B,034b1,6,46,complete,yes,damage on distal lateral left - either original or during transport,8,Left,,Absent,3,Bidirectional,2,0,1,0,16.2,62.1,34.4,9.4,60.9,33.4,9.8,20.2,30.1,28.4,5.6,8.7,7.3,4.7,0.3,0.3,0.3,0,0,Linear,No,No,Yes,Hertzian,CONCAVE,0,TRIANGULAR,DIVERGENT,OVERSHOT,Irreg,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_A,034b1,6,42,complete,yes,some minor damage on distal edge,15,Right,,Absent,5,Centripetal,2,1,0,2,43.8,68.3,66.4,11.8,68.1,64.4,11.3,37.6,58.9,46.9,10,9.4,7.2,0,0,0,0,0,0,Crushed,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Flat,20,No,Core management flake,Levallois non-Nubian,FLAKE,"two bulbs, platform crushed/shattered (no platform measurements taken)"
chert_condition_B,034b1,6,40,complete,no,,0,,,Partial,6,Orthogonal,5,0,0,1,104,110.1,68.8,16.9,90.1,71.1,17.1,46.9,56.6,71.5,16.9,16.6,15.7,22.1,9.8,8.7,9.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,HINGE,Irreg,40,No,Indeterminate,Indeterminate,FLAKE,Part of distal end feather part hinge (but hinged at opposite distal end of platform)
chert_condition_B,034b1,6,39,proximal,yes,"Some marked damage on left lateral, several larger (5mm) slivers in bag",7,Other,Prox right and Distal left,Absent,3,Multidirectional,1,1,0,1,80.7,98.4,52.1,27.1,0,0,0,0,0,0,0,0,0,24.8,14.1,13.6,14.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,FEATHER,,0,No,Core management flake,Indeterminate,ELONG,Distal end broken
chert_condition_A,034b1,6,38,complete,yes,"small removals on distal edge, 5 slivers in bag. Measurements can still be taken.",0,,,Absent,4,Orthogonal,2,0,0,2,14.2,48.6,37.7,14.4,36.2,46.5,14.4,27.2,36.2,38.6,12.8,10,5.9,11.5,8.5,8.4,9.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,DIVERGENT,FEATHER,Rounded,15,No,Levallois debordant,Levallois non-Nubian,FLAKE,
chert_condition_B,034b1,6,38,complete,yes,"Yes, some marked damage on distal end, but measurements can still be taken",95,All,,Absent,2,Indeterminate,0,0,0,2,73.5,106.2,58.7,14.8,54,103.7,15.7,66.8,87,55.8,15.6,15,8.4,41.5,10.7,11.2,11.3,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,DIVERGENT,OVERSHOT,Rounded,45,No,Indetermiante (cortical),Indeterminate,FLAKE,
chert_condition_A,034b1,6,36,distal,yes,small scars on left lateral. Two slivers in bag. Measurements not greatly affected.,80,Other,"Mesial, distal and lateral left",Indeterminate,2,Indeterminate,1,0,0,0,4.1,39.2,25.4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,RIGHTTRIANGLE,PARALLEL,FEATHER,Flat,50,No,Indeterminate,Indeterminate,FLAKE,"Proximal broken/shattered, remnant of dorsal scar on distal end (direction unclear)"
chert_condition_B,034b1,6,36,complete,yes,Minor edge damage on distal laterals. Does not affect measurements.,0,,,Absent,4,Unidirectional,4,0,0,0,38.8,69.6,51,11.5,67.4,48.8,11.5,35.4,43.8,46.8,10.4,8.8,9.2,17.8,4,9.7,9.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,DOMED,PARALLEL,HINGE,Flat,70,No,Indeterminate,Laminar,FLAKE,Extreme hinge termination.
chert_condition_B,034b1,6,35,medial,no,,0,,,Indeterminate,2,Unidirectional,2,0,0,0,2.3,27.5,17.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,CONCAVE,0,TRIANGULAR,PARALLEL,OVERSHOT,,0,No,Indeterminate (broken),Indeterminate,FLAKE,"Might have been an elongated flake, but too broken to classify"
chert_condition_B,034b1,6,34,other,no,,0,,,Indeterminate,2,Unidirectional,2,0,0,0,1.7,29.9,13.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,INDET,AXIAL,,0,No,Indeterminate (broken),Indeterminate (broken),FLAKE,"medial right fragment (broken on distal, proximal and left edge)"
chert_condition_A,034b1,6,31,complete,yes,some edge damage on distal end - measurements only minorly affected,15,Distal,,Absent,7,Other,6,0,0,0,20,74.7,36.2,8.4,71.3,36.2,8.4,24.8,29.3,34.7,6.5,7.5,6.5,17.7,4.8,2.4,4.7,0,0,Dihedral,No,Yes,No,Hertzian,VERY_CONCAVE,0,TRIANGULAR,PARALLEL,OVERSHOT,Irreg,32,No,Indeterminate,Indeterminate,ELONG,Distal plane form might have been affected by small transport damage
chert_condition_B,034b1,6,31,complete,no,,1,DistalRight,,Absent,6,Bidirectional,0,3,0,3,44.6,73.5,69.2,14.5,69.1,60.8,14.3,40.2,46.1,48.7,14,13.6,4.3,11.5,12,9,12,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,AXIAL,Pointed,83,No,Core tablet,Platform,FLAKE,Partial core tablet
