assemblage_code,analyst_id,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_B,034b1,80,left,no,,0,,,Absent,4,Unidirectional,4,0,0,0,4.8,39.9,16.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cortical,,Yes,Indet,Hertzian,CONCAVE,0,INDET,INDET,FEATHER,,0,No,indeterminate (broken),indeterminate (broken),FLAKE,Siret/longitudinal break (left half of flake is preserved)
chert_condition_B,034b1,31,complete,no,,1,DistalRight,,Absent,6,Bidirectional,0,3,0,3,44.6,73.5,69.2,14.5,69.1,60.8,14.3,40.2,46.1,48.7,14,13.6,4.3,11.5,12,9,12,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,AXIAL,Pointed,83,No,Core tablet,Platform,FLAKE,Partial core tablet
chert_condition_B,034b1,34,other,no,,0,,,Indeterminate,2,Unidirectional,2,0,0,0,1.7,29.9,13.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,INDET,AXIAL,,0,No,Indeterminate (broken),Indeterminate (broken),FLAKE,"medial right fragment (broken on distal, proximal and left edge)"
chert_condition_B,034b1,55,proximal,yes,"Large damage (>10 mm) on distal edge, either transport or during knapping (hence ""proximal"")",45,Other,Mesial and Distal right,Absent,5,Multidirectional,2,2,1,0,54.7,77.6,55,18.1,0,0,0,0,0,0,0,0,0,22.4,4.4,9.6,10.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,INDET,AXIAL,,0,No,Indeterminate,Indeterminate,FLAKE,Distal and broken (transport? knapping?). Tech. dim. might thus be affected if transport damage
chert_condition_B,034b1,83,other,no,,0,,,Indeterminate,2,Indeterminate,0,0,0,0,2.6,32.9,16.1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,INDET,AXIAL,,0,No,Indeterminate (broken),Indeterminate (broken),FLAKE,"Indeterminate broken flake (""angular debris"" - no clearly distinguishalbe dorsal/proximal)"
chert_condition_B,034b1,94,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,1.7,24.7,17.7,4.2,21.3,18,4.1,15.5,17.4,15.4,3.3,3.8,3,13.9,2.7,2.7,2.7,0,0,Plain,No,Yes,No,Hertzian,FLAT,0,TRIANGULAR,PARALLEL,HINGE,Rounded,55,No,Indeterminate,Indeterminate,FLAKE,Number difficult to read: was likely 94 (99 was already recorded in condition A) -> please check! Bulbar scar present
chert_condition_B,034b1,38,complete,yes,"Yes, some marked damage on distal end, but measurements can still be taken",95,All,,Absent,2,Indeterminate,0,0,0,2,73.5,106.2,58.7,14.8,54,103.7,15.7,66.8,87,55.8,15.6,15,8.4,41.5,10.7,11.2,11.3,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,DIVERGENT,OVERSHOT,Rounded,45,No,Indetermiante (cortical),Indeterminate,FLAKE,
chert_condition_B,034b1,77,complete,yes,Minor edge damage on distal end. Measurements can still be taken.,0,,,Absent,5,Unidirectional,5,0,0,0,3.3,34.7,30.9,5,25.4,30.5,5,28,17,25.8,3.5,2.3,1.8,30.6,3.2,3.3,5,0,0,ChapeauDeGendarme,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,12,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,25,complete,yes,Marked edge damage on left lateral (might affect some width measurements),60,Other,Proximal and Distal,Absent,3,Indeterminate,1,1,0,0,68.6,73.2,61.9,16.6,70.5,67.5,16.7,50.7,60.2,54.1,16.5,11.4,10.6,26.5,6.7,6,6.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,AMORPH,FEATHER,Rounded,25,No,Indeterminate (cortical),Indeterminate,FLAKE,Bulbar scar present
chert_condition_B,034b1,NONR,distal,no,,30,Left,,Indeterminate,2,Bidirectional,1,0,1,0,3.8,30.8,22.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Indeterminate,Indet,Hertzian,,0,TRIANGULAR,INDET,AXIAL,Rounded,70,No,Indeterminate (broken),Indeterminate (broken(,FLAKE,"Distal flake fragment. Had no number on piece, hence here entered as ""NONR"""
chert_condition_B,034b1,79,complete,no,,1,DistalLeft,,Absent,9,Orthogonal,6,3,0,0,69.7,69.3,58.5,20.2,63.1,52.7,20.3,37.8,48.8,37.5,18.3,18,11.8,26.7,15.3,12.2,14.8,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,DIAMOND,FEATHER,Pointed,42,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,95,complete,no,,0,,,Absent,6,Multidirectional,2,1,1,2,29.5,58.3,36.7,18.9,47.9,31.7,16.5,27.3,31.4,27.3,16.5,17.4,9.3,20.9,15.7,8.6,15.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,HINGE,Irreg,85,No,Core management flake,Indeterminate,FLAKE,Flake for management/rejuvenation of core edges
chert_condition_B,034b1,76,complete,no,,0,,,Absent,4,Bidirectional,3,0,1,0,4.8,38,21.7,6.2,31.4,31.4,6.2,19.6,18.3,18.2,5.8,4.9,4.4,20.3,6.3,5.4,6.3,0,0,Plain,No,Yes,No,Hertzian,TWISTED,0,TRAPEZOIDAL,PARALLEL,HINGE,Rounded,50,No,Indeterminate,Indeterminate,FLAKE,ÊVentral plane form is convex!
chert_condition_B,034b1,66,complete,yes,Minor distal edge damage. All measurements can be taken.,8,ProxLeft,,Absent,12,Multidirectional,5,4,0,2,133.4,93.8,84.4,18.4,80.8,90,18.3,69.1,87.2,74.5,17.6,17.7,7.5,47.2,12.3,3.8,12.3,0,0,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Rounded,35,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,54,complete,yes,Minor edge damage on lateral right. All measurements can be taken.,0,,,Absent,8,Orthogonal,6,0,0,1,74.9,93.7,51.6,18.3,81.2,47.1,18.2,44.9,47,26.2,17.8,15.7,11.5,38,10,9,10.8,0,0,Dihedral,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,Irreg,63,No,Core management flake,Indeterminate,FLAKE,Main removal surface rejuvenation flake
chert_condition_B,034b1,69,complete,yes,Some distal edge damage. Potentially a minor effect on technological max length.,5,ProxRight,,Absent,8,Centripetal,4,2,1,1,38.2,68.5,43.3,10.6,46.7,66,10.9,60.6,51.2,35.1,9.9,10.8,5.4,38,9.9,10.2,10.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Irreg,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,60,complete,yes,Potential distal edge damage (or during knapping?); potentially affects distal end,25,Other,,Absent,3,Orthogonal,2,1,0,0,4.2,50.2,20.5,4.4,47.5,22.8,4.2,14,19.2,15.8,3.1,3,3.5,6.3,2.2,2,2.3,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,AMORPH,OVERSHOT,Irreg,20,No,Indeterminate,Laminar,FLAKE,"Elongated flake (length:width >2:1), but due to non-parallel laterals assessed as ""flake"""
chert_condition_B,034b1,22,distal,no,,60,Other,Mesial right,Indeterminate,4,Other,0,2,0,1,20.5,49.4,38.7,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,CONCAVE,0,LENTICULAR,INDET,FEATHER,Irreg,45,No,Indeterminate (broken),Indeterminate,FLAKE,
chert_condition_B,034b1,70,complete,yes,Minor edge damage on lateral left. All measurements can be taken.,0,,,Absent,5,Centripetal,3,1,0,1,45.6,66.5,63,17.9,57.2,58.3,18.5,47.5,59,24.8,13.5,12.1,7.7,39.2,18.2,17,18.1,0,0,Plain,No,Yes,Yes,Hertzian,CONCAVE,0,TRIANGULAR,DIAMOND,FEATHER,Pointed,30,No,Indeterminate,Indeterminate,CONVFLAKE,Looks lika a Levallois point but EPA too low (also within condition B)
chert_condition_B,034b1,30,indeterminate,yes,1 larger piece (with number) and many smaller crumbles - either transport or during knapping,100,All,,Indeterminate,0,,0,0,0,0,1.7,24.4,16.8,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,CONCAVE,0,INDET,INDET,FEATHER,,0,No,Indeterminate (broken),Indeterminate,FLAKE,"Small brittle fragment of a cortical (!?) piece, heavily broken, all pieces in bag"
chert_condition_B,034b1,86,complete,no,,0,,,Absent,10,Multidirectional,6,2,0,2,44.8,88.4,43.4,12.5,84.2,42.9,12.4,30,41.6,36.3,12.3,11.8,6.4,21.8,10.7,10.1,10.7,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,OVERSHOT,Rounded,55,No,Indeterminate,Laminar,ELONG,"Elongated flake, potentially from a laminar platform core"
chert_condition_B,034b1,64,complete,yes,Minor edge damage along left and right lateral. All measurements can be taken.,3,Left,,Absent,8,Multidirectional,4,2,1,1,60.9,73.9,70.5,17.2,66.6,63.8,15.3,50.5,58.7,63,15.7,13.6,5.2,12.5,2.2,1.9,2.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,RIGHTTRIANGLE,SQUARE,FEATHER,Irreg,25,No,Core management flake,Indeterminate,FLAKE,
chert_condition_B,034b1,39,proximal,yes,"Some marked damage on left lateral, several larger (5mm) slivers in bag",7,Other,Prox right and Distal left,Absent,3,Multidirectional,1,1,0,1,80.7,98.4,52.1,27.1,0,0,0,0,0,0,0,0,0,24.8,14.1,13.6,14.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,FEATHER,,0,No,Core management flake,Indeterminate,ELONG,Distal end broken
chert_condition_B,034b1,12,complete,yes,Some minor edge damage on lateral right and distal end. All measurements can be taken.,70,Other,Proximal left & mesial & distal right,Complete,5,Centripetal,3,1,1,0,270.4,107.4,99.2,29.3,97,104.2,29.2,66.7,98.2,63.2,28.1,26.5,14.2,13.9,4.1,2.6,4.1,0,0,Cortical,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,DIVERGENT,FEATHER,Rounded,40,Yes,Indeterminate (cortical),Indeterminate,FLAKE,"Ticked ""Kombewa"" box because there are two bulbs/Hertzian cones (but no classic Kombewa flake - cortical dorsal surface)"
chert_condition_B,034b1,2,left,yes,"Either during knapping or transport, large pieces of flake broke off - hence only left side complete",100,All,,Indeterminate,0,,0,0,0,0,9.4,45.7,35.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Indeterminate,Indet,Hertzian,,0,INDET,INDET,,,0,No,Indeterminate (cortical & broken),indeterminate,FLAKE,Might have to be taken out of analyses (heavy breakage). Interesting whitish very brittle raw material
chert_condition_B,034b1,50,complete,yes,Marked damage on distal end either during knapping or transport (slivers in bag),30,Distal,,Absent,5,Orthogonal,4,0,0,1,27.2,57.1,52.5,11.9,51.5,48,11.7,28.1,49.7,33.1,11.7,8.2,5.5,12,5.2,5.1,5.5,0,0,Dihedral,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIAMOND,OVERSHOT,Irreg,20,No,Indeterminate,Indeterminate,FLAKE,Damage on distal end might affect length measures and distprofangle
chert_condition_B,034b1,87,complete,yes,Minor edge damage on both laterals and distal. All measurements broadly preserved.,0,,,Absent,5,Other,2,0,1,1,19.3,51.1,43.6,19.7,41.6,40.3,19.8,40.3,40.9,23.6,15.4,8.5,3.8,17.6,2,1.6,2.7,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,DIAMOND,FEATHER,Pointed,20,No,Core tablet (partial),Platform (laminar?),FLAKE,Bulbar scar present. Partial core tablet from a unidirectional (laminar?) platform core
chert_condition_B,034b1,8,right,yes,Piece broken into 4 - might have to be taken out of analyses,0,,,Indeterminate,2,Indeterminate,0,1,0,0,1.9,29,14.7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,INDET,FEATHER,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Broken during transport (also initially a broken piece) - might has to be taken out of analyses due to intense damage
chert_condition_B,034b1,1,complete,yes,Some edge damage on lateral left and distal end - will affect length measurements & distal assessmen,98,All,,Complete,0,,0,0,0,0,135.5,92.3,59.5,26.6,88.7,67.3,26.1,53.2,64.4,45.3,26.1,19,9.2,32.6,16.5,16,16.5,0,0,Cortical,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,OVOID,FEATHER,Rounded,0,No,First flake (cortical),Indeterminate,FLAKE,Distal end angle was not recored due to breakage. Bulbar scar present.
chert_condition_B,034b1,47,complete,yes,Some minor edge damage on distal end. Could affect the length measurements to small degree.,10,Left,,Absent,7,Multidirectional,3,0,1,3,43.8,80,55.3,9.8,77.7,55.1,9.6,37.7,48.9,51.5,9.6,9.3,8.3,17.4,5.3,4.3,5.3,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,88,medial,no,,0,,,Absent,3,UnidirectionalConvergent,1,1,0,0,1.4,21.1,18.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,BULBAR,0,TRAPEZOIDAL,INDET,FEATHER,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Platform broken during percussion. Also a small 90¡ distal break.
chert_condition_B,034b1,189,complete,no,,0,,,Absent,10,Centripetal,5,1,1,3,36.7,64.1,49.8,11.3,53.1,61.5,11.6,44.2,57.6,47,11.3,10.7,7.2,29.2,10,9.5,10.2,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,DOMED,DIVERGENT,FEATHER,Pointed,40,No,Levallois flake,Levallois non-Nubian,FLAKE,"While in condition B, the flake fits all criteria of ""Levallois"" except facetted platform (hence classified as such)"
chert_condition_B,034b1,46,complete,yes,damage on distal lateral left - either original or during transport,8,Left,,Absent,3,Bidirectional,2,0,1,0,16.2,62.1,34.4,9.4,60.9,33.4,9.8,20.2,30.1,28.4,5.6,8.7,7.3,4.7,0.3,0.3,0.3,0,0,Linear,No,No,Yes,Hertzian,CONCAVE,0,TRIANGULAR,DIVERGENT,OVERSHOT,Irreg,15,No,Indeterminate,Indeterminate,FLAKE,
chert_condition_B,034b1,16,medial,yes,Distal large edge damage either during knapping or transport,85,Mesial,,Indeterminate,1,Indeterminate,0,0,0,0,5.8,35.3,29.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linear,,No,Indet,Hertzian,CONCAVE,0,INDET,INDET,OVERSHOT,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Clear 90¡ break proximal and irregular break on distal endÊ
chert_condition_B,034b1,93,other,no,,0,,,Absent,3,Orthogonal,2,1,0,0,2,25.8,19.1,2.9,0,0,0,0,0,0,0,0,0,0,2.8,3.8,4,0,0,Plain,,Yes,Yes,Hertzian,CONCAVE,0,TRAPEZOIDAL,INDET,OVERSHOT,,0,No,Indeterminate (broken),Indeterminate,FLAKE,Left part (proximal) and distal end broken
chert_condition_B,034b1,35,medial,no,,0,,,Indeterminate,2,Unidirectional,2,0,0,0,2.3,27.5,17.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,Indeterminate,Indet,Hertzian,CONCAVE,0,TRIANGULAR,PARALLEL,OVERSHOT,,0,No,Indeterminate (broken),Indeterminate,FLAKE,"Might have been an elongated flake, but too broken to classify"
chert_condition_B,034b1,51,complete,yes,Minor lateral edge damage (1 sliver in bag). All measurements can be taken.,3,DistalLeft,,Absent,5,Bidirectional,4,0,1,0,8.2,66.5,23.3,5.4,37.7,59.8,5.4,31.3,43.3,18,3.6,5.3,4.5,16.3,4.6,3.2,5,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,20,No,Core management flake,Indeterminate,FLAKE,Both shattered bulb and bublar scar present. Distal 75% width difficult to measure
chert_condition_B,034b1,75,complete,yes,marked damage on distal edge - potentially affects lenght measurements and distal edge assessment,0,,,Absent,5,Bidirectional,4,0,1,0,45.4,78.4,55.4,19.9,65.2,60.1,19.9,32.3,46.3,56.3,19.5,16.6,7.8,18.9,8.9,14,16.5,0,0,Plain,No,Yes,Yes,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,10,No,Core management flake,Indeterminate,FLAKE,Both shattered bulb and bulbar scar present.
chert_condition_B,034b1,92,complete,yes,minor edge damage on both laterals and distal end,0,,,Absent,7,Centripetal,5,1,1,0,27.4,55.3,41.8,16.5,43.2,43.8,16.2,37.8,40.8,35.1,14.9,13.8,6.3,34.6,16.2,15.9,16.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,SQUARE,FEATHER,Flat,15,No,Indeterminate,Indeterminate,FLAKE,Looks similar to Levallois but EPA is too low. Bulbar scar present.
chert_condition_B,034b1,40,complete,no,,0,,,Partial,6,Orthogonal,5,0,0,1,104,110.1,68.8,16.9,90.1,71.1,17.1,46.9,56.6,71.5,16.9,16.6,15.7,22.1,9.8,8.7,9.8,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,DIVERGENT,HINGE,Irreg,40,No,Indeterminate,Indeterminate,FLAKE,Part of distal end feather part hinge (but hinged at opposite distal end of platform)
chert_condition_A,9d812,2,complete,no,,100,all,,Partial,0,Other,0,0,0,0,13.07,40.57,31.92,12.78,39.72,31.96,12.05,26.24,30.28,27.41,11.82,10.56,3.27,24.07,,0.66,3.25,1.79,60.98049695,Other,No,Yes,Yes,Hertzian,FLAT,14,RIGHTTRIANGLE,PARALLEL,FEATHER,Irreg,31-60,No,ENTAME/FIRST FLAKE,,FLAKE,
chert_condition_A,9d812,4,complete,no,,0,,,Complete,1,Unidirectional,0,1,0,0,60.95,81.75,71.1,14.96,73.16,69.56,14.49,68.52,67.39,44.65,13.84,10.71,5.91,45.56,12.55,12.55,12.55,2.52,79.31388848,Cortical,No,Yes,No,Hertzian,FLAT,12,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,5,complete,no,,100,all,,Absent,0,Other,0,0,0,0,58.13,73.34,63.8,15.2,65.34,63.02,15.2,58.26,63.03,49.04,15.07,10.86,7.15,42.55,13.18,13.18,13.88,3.16,92.21762426,Facetted,No,Yes,No,Hertzian,BULBAR,11,LENTICULAR,OVOID,HINGE,Rounded,0-30,No,,,FLAKE,
chert_condition_A,9d812,6,complete,no,,95,other,in all portions but not total coverage,Absent,1,Unidirectional,1,0,0,0,53.09,95.41,48.76,13.1,94.25,47.11,13.1,47.97,47.76,41.51,13.3,7.82,5.24,25.36,10.92,10.21,10.92,2.88,86.9036846,Dihedral,No,Yes,Yes,Hertzian,BULBAR,11,LENTICULAR,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,7,complete,no,,50,other,everywhere but proxright and right,Absent,3,Unidirectional,3,0,0,0,118.42,82.33,60.82,28.61,81.37,60.62,29.43,57.27,60.83,50.87,27.79,22.01,12.01,40.27,25.37,16.43,25.37,3.36,95.72481045,Plain,No,Yes,No,Hertzian,BULBAR,26,TRIANGULAR,OVOID,FEATHER,Rounded,31-60,No,,,FLAKE,
chert_condition_A,9d812,8,complete,no,,80,other,everywhere but proxleft and left,Indeterminate,1,Unidirectional,1,0,0,0,31.83,60.16,46.36,18.44,52.72,50.24,18.77,34.97,44.81,50.31,18.16,13.04,7.46,,,,,4.02,105.8054787,Other,No,Yes,Yes,Hertzian,CONCAVE,19,TRIANGULAR,DIVERGENT,FEATHER,Pointed,0-30,No,,,FLAKE,"PLATFORM SHATTERED, CREATING MULTIPLE REMOVALS SIMULTANEOUSLY; SOME MEASUREMENTS IMPOSSIBLE. COULD BE CONSIDERED PROXIMAL FLAKE, SOME OF CORTEX AT DISTAL END CRUMBLED OFF."
chert_condition_A,9d812,9,complete,no,,95,other,in all portions but not total coverage,Absent,0,Other,0,0,0,0,120.73,102.79,59.21,26.47,85.54,66.28,26.81,54.84,64.24,58.17,28.25,22.19,9.7,31.06,9.46,13.57,13.57,11.46,150.2865841,Plain,No,Yes,No,Hertzian,BULBAR,27,RIGHTTRIANGLE,DIVERGENT,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,10,complete,no,,100,all,,Complete,0,Other,0,0,0,0,276.7,109.29,78.18,44.35,102.77,80.53,44.02,54.95,76.59,59,27.88,42.34,28.99,22.23,8.85,8.85,8.85,5.19,119.2814206,Cortical,No,Yes,Yes,Hertzian,BULBAR,42,TRIANGULAR,DIVERGENT,FEATHER,Pointed,31-60,No,,,FLAKE,
chert_condition_A,9d812,12,complete,no,,93,other,all but mesial left,Absent,0,Other,0,0,0,0,14.87,51.02,33.08,9.56,43.54,38.1,9.18,28.72,29.29,31.03,8.97,9.24,4.81,18.43,3.06,4.45,5.42,2.44,77.50325667,Plain,No,Yes,No,Hertzian,CONCAVE,12,TRIANGULAR,DIVERGENT,FEATHER,Flat,0-30,No,,,FLAKE,"COULD BE CONSIDERED PROXIMAL FLAKE, SOME OF CORTEX AT DISTAL END CRUMBLED OFF."
chert_condition_A,9d812,14,medial,no,,20,,,,,,,,,,2.79,32.15,27.36,3.76,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
chert_condition_A,9d812,15,complete,no,,5,left,,Absent,4,Orthogonal,2,0,0,2,60.75,84.12,57.98,17.59,84.42,55.43,17.6,52.45,47.6,52.7,9.52,13.1,10.8,43.63,4.24,8.14,10.42,2.83,85.90221993,Dihedral,No,Yes,Yes,Hertzian,CONCAVE,16,RIGHTTRIANGLE,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,19,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,18.46,59.68,48.63,7.78,56.55,49.25,7.59,47.64,41.54,30.96,7.64,4.72,5.73,21.15,4.88,5.17,5.17,2.1,69.27261636,Plain,No,Yes,No,Hertzian,CONCAVE,8,TRAPEZOIDAL,DIAMOND,FEATHER,Pointed,0-30,No,LEVALLOIS POINT,LEVALLOIS,CONVFLAKE,EN CONCORDE PROFILE; 2ND ORDER POINT
chert_condition_A,9d812,20,complete,no,,50,right,,Absent,2,Unidirectional,2,0,0,0,7.17,38.89,21.41,8.79,38.21,21.32,8.5,20.79,20.43,21.21,9.1,7.1,5.02,16.86,5.24,4.2,5.24,2.77,84.67857536,Plain,No,Yes,No,Hertzian,BULBAR,9,TRIANGULAR,PARALLEL,HINGE,Flat,31-60,No,,,FLAKE,
chert_condition_A,9d812,21,proximal,no,,15,other,proximal and medial,,,,,,,,7.65,39.98,,,,,,,,,,,,16.85,4.31,4.31,8.21,3.18,92.57879581,Dihedral,No,Yes,Yes,Hertzian,,,,,,,,,,,,
chert_condition_A,9d812,23,complete,no,,55,other,everywhere but proxleft and left,Absent,4,Unidirectional,4,0,0,0,27.39,61.67,47.67,9.7,59.06,47.18,9.48,39.02,47.13,41.39,8.54,8.55,6.68,14.44,4.67,4.67,4.67,5.05,117.9057842,Plain,No,Yes,No,Hertzian,CONCAVE,11,TRIANGULAR,PARALLEL,FEATHER,Flat,31-60,No,,,FLAKE,"COULD BE CONSIDERED PROXIMAL FLAKE, SOME OF CORTEX AT DISTAL END CRUMBLED OFF."
chert_condition_A,9d812,26,other,no,,80,,,Complete,,,,,,,29.34,54.19,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,split flake fragment (siret)
chert_condition_A,9d812,30,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,21.35,61.43,40.16,13.89,59.8,38.45,13.21,39.2,37.57,29.88,13.33,6.15,3.14,35.87,9.6,12.8,13.94,3.28,94.34948823,Dihedral,No,Yes,No,Hertzian,BULBAR,10,TRIANGULAR,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,31,complete,no,,20,other,"left, right, distal",Absent,5,Unidirectional,5,0,0,0,20,75.37,34.48,8.27,72.2,36.32,8.6,25.89,30.11,36.38,5.44,7.32,6.15,17.8,4.5,3.72,4.71,2.45,77.73214434,Plain,No,Yes,No,Hertzian,CONCAVE,14,TRIANGULAR,PARALLEL,FEATHER,Rounded,31-60,No,,,FLAKE,
chert_condition_A,9d812,36,complete,no,,90,other,in all portions but not total coverage,Absent,0,Other,0,0,0,0,4.18,39.26,28.05,8.69,29.54,30.62,8.99,20.05,25.63,29.32,7.89,4.45,2.7,,,,,,0,,No,Yes,Yes,Hertzian,CONCAVE,6,LENTICULAR,DIVERGENT,FEATHER,Flat,>60,No,,,FLAKE,PLATFORM SHATTERED; MEASUREMENTS IMPOSSIBLE
chert_condition_A,9d812,38,complete,no,,0,,,Absent,3,Orthogonal,1,0,0,2,14.29,48.6,41.96,16.59,41.12,48.69,16.23,25.65,40.57,48.62,12.48,9.28,3.14,11.1,11.67,11.67,11.67,2.18,71.28901269,Plain,No,Yes,No,Hertzian,CONCAVE,9,TRIANGULAR,DIVERGENT,FEATHER,Rounded,0-30,No,PSEUDO-LEVALLOIS POINT,CENTRIPETAL,FLAKE,
chert_condition_A,9d812,42,complete,no,,10,proxleft,,Absent,3,Orthogonal,0,1,0,2,43.85,68.05,65.89,12.25,67.55,66.36,12.34,60.96,64.21,39.72,9.15,8.39,7.97,18.92,8.17,8.17,8.33,2.92,87.6930991,Facetted,No,Yes,No,Hertzian,CONCAVE,12,TRIANGULAR,OVOID,HINGE,Rounded,0-30,No,,,FLAKE,
chert_condition_A,9d812,46,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,9.36,63.56,26.9,6.26,63.47,26.74,6.38,26.4,22.25,14.46,6.09,6.04,4.45,5.34,2.43,2.43,2.43,2.91,87.49671716,Plain,No,Yes,No,Hertzian,CONCAVE,6,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,0-30,No,,,ELONG,
chert_condition_A,9d812,47,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,5.19,37.13,34,6.63,27.19,36.35,6.13,36.53,33.88,25.08,6.53,3.23,1.11,33.66,3.55,4.89,4.89,1.7,58.42875996,Other,No,Yes,No,Hertzian,CONCAVE,7,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,0-30,No,,LEVALLOIS,FLAKE,WINGED PLATFORM.  NOTE THAT THIS EXAMPLE IS ILLUSTRATED IN GUIDE BUT MIS-NAMED.
